side,symbol,entry_ts,exit_ts,tranches,shares,avg_cost,exit_price,pnl,ret,reason,hold_minutes,max_adverse_pct,gap_fill
long_sqqq,SQQQ,2019-11-19 14:20:00-05:00,2019-11-19 14:50:00-05:00,1,1.0350811649191585,32203.593749999996,32183.900000000005,-20.38462969161764,-0.0006115388907484975,score_neutral,30,-0.0024405273091608892,False
long_tqqq,TQQQ,2019-11-20 13:05:00-05:00,2019-11-20 13:53:00-05:00,1,7193.883939721547,4.633565624999999,4.6158159375,-127.6891918413219,-0.003830675755239654,score_neutral,48,-0.017225530284790014,False
long_tqqq,TQQQ,2019-11-22 11:04:00-05:00,2019-11-22 11:24:00-05:00,1,7286.314925278384,4.57478625,4.5927025,130.5434397800178,0.003916303193400639,score_neutral,20,-0.0029588814122188944,False
long_sqqq,SQQQ,2019-11-25 09:47:00-05:00,2019-11-25 12:19:00-05:00,1,1.030678267465906,32341.1625,32108.9375,-239.34926066226853,-0.007180477819868081,score_neutral,151,-0.01093536758302982,False
long_sqqq,SQQQ,2019-11-25 15:34:00-05:00,2019-11-25 15:50:00-05:00,1,1.0411460936198567,32015.999999999996,32021.48125,5.706782025658384,0.00017120346076970883,score_neutral,16,-0.0014758245877060094,False
long_sqqq,SQQQ,2019-11-26 10:04:00-05:00,2019-11-26 10:06:00-05:00,1,1.0460494504186943,31865.924999999996,31921.53125,58.16688725234909,0.0017450066175703771,score_neutral,2,-0.0004997501249374148,False
long_sqqq,SQQQ,2019-11-26 11:03:00-05:00,2019-11-26 11:34:00-05:00,1,1.0481061736794466,31803.393750000003,31759.112500000007,-46.41145150323918,-0.0013923435450972077,score_neutral,31,-0.0034475487384110215,False
long_sqqq,SQQQ,2019-11-26 12:39:00-05:00,2019-11-26 13:23:00-05:00,2,2.1057350216420923,31659.570639936795,31671.65625,25.449092367999842,0.0003817363855200817,score_neutral,44,-0.0008946534239795412,False
long_sqqq,SQQQ,2019-11-27 09:46:00-05:00,2019-11-27 14:02:00-05:00,3,3.1747021869311802,31499.01758081592,31203.140625,-939.3212186913361,-0.009393212186913358,score_neutral,254,-0.011477106544303672,False
long_tqqq,TQQQ,2019-12-02 09:47:00-05:00,2019-12-02 10:02:00-05:00,1,6964.551867433584,4.786141875,4.68807382798125,-683.0000000000017,-0.020490000000000008,stop,15,-0.021785161769781514,False
long_tqqq,TQQQ,2019-12-03 09:37:00-05:00,2019-12-03 11:45:00-05:00,1,7360.767742797108,4.528513125,4.505246250000001,-171.2620629756861,-0.005137861889270567,score_neutral,128,-0.018441621498005434,False
long_sqqq,SQQQ,2019-12-06 09:37:00-05:00,2019-12-06 13:50:00-05:00,1,1.0452290194771894,31890.9375,31559.212500000005,-346.7285964860653,-0.010401857894581923,score_neutral,249,-0.011474654829447983,False
long_sqqq,SQQQ,2019-12-06 15:49:00-05:00,2019-12-06 15:52:00-05:00,1,1.0568334653714644,31540.762499999997,31571.706250000003,32.7023905440944,0.000981071716322779,score_neutral,3,-0.0004997501249374148,False
long_sqqq,SQQQ,2019-12-09 09:52:00-05:00,2019-12-09 10:30:00-05:00,2,2.1263138601852365,31353.163761467888,31409.287500000002,119.33668312624762,0.0017900502468937152,score_neutral,38,-0.0016953245865104494,False
long_tqqq,TQQQ,2019-12-10 15:53:00-05:00,2019-12-10 15:59:00-05:00,1,7022.352785316383,4.7467471875,4.761368125000001,102.67338117706907,0.00308020143531218,score_neutral,6,-0.0014214339280101962,False
long_sqqq,SQQQ,2019-12-11 15:04:00-05:00,2019-12-11 15:13:00-05:00,1,1.056414585678491,31553.26875,31584.2,32.67622365326936,0.0009802867095980439,score_neutral,9,-0.0008959055945669814,False
long_sqqq,SQQQ,2019-12-12 09:46:00-05:00,2019-12-12 10:48:00-05:00,2,2.1447072785479384,31084.273053711524,30834.575,-535.529233234358,-0.008032938498515385,score_neutral,62,-0.018394287449590263,False
long_sqqq,SQQQ,2019-12-16 09:55:00-05:00,2019-12-16 11:48:00-05:00,1,1.1213016405834384,29727.356249999997,29622.68125,-117.37224922806652,-0.0035211674768419465,score_neutral,113,-0.0061763396803909965,False
long_sqqq,SQQQ,2019-12-16 12:23:00-05:00,2019-12-16 13:07:00-05:00,1,1.126514792758594,29589.787499999995,29572.706250000007,-19.242280803794618,-0.0005772684241138748,score_neutral,44,-0.0017670792667907609,False
long_sqqq,SQQQ,2019-12-18 09:38:00-05:00,2019-12-18 09:52:00-05:00,3,3.391011804030149,29489.72335665479,29522.73125,111.93015595977394,0.0011193015595978295,score_neutral,14,-0.002195794954368502,False
long_sqqq,SQQQ,2019-12-18 11:24:00-05:00,2019-12-18 12:03:00-05:00,1,1.134667517950972,29377.181249999998,29372.806250000005,-4.964170391027246,-0.00014892511173081324,score_neutral,39,-0.0026272517210955693,False
long_sqqq,SQQQ,2019-12-19 11:40:00-05:00,2019-12-19 12:31:00-05:00,1,1.1419597256498857,29189.587499999998,29154.165625,-40.45035465700039,-0.0012135106397099804,score_neutral,51,-0.0026409246105310036,False
long_sqqq,SQQQ,2019-12-19 14:38:00-05:00,2019-12-19 15:08:00-05:00,2,2.2927604298209316,29077.031249999996,29085.45,19.302176868564977,0.0002895326530285569,score_neutral,30,-0.0009296427055289769,False
long_sqqq,SQQQ,2019-12-20 09:38:00-05:00,2019-12-20 14:01:00-05:00,1,1.1633932778990979,28651.818749999995,28566.959375,-98.72482644171453,-0.0029617447932513974,score_neutral,262,-0.004862474917058934,False
long_sqqq,SQQQ,2019-12-20 14:59:00-05:00,2019-12-20 15:08:00-05:00,1,1.1679815949460268,28539.262499999997,28548.21875,10.460735159738752,0.00031382205479224545,score_neutral,9,-0.0004997501249374148,False
long_sqqq,SQQQ,2019-12-23 09:43:00-05:00,2019-12-23 12:24:00-05:00,3,3.5235055316969213,28380.826736446175,28310.8375,-246.60746177733748,-0.0024660746177733728,score_neutral,161,-0.003288372721233168,False
long_sqqq,SQQQ,2019-12-26 09:48:00-05:00,2019-12-26 12:14:00-05:00,1,1.1909445932380844,27988.9875,27823.581250000003,-196.98967912528258,-0.005909690373758436,score_neutral,146,-0.00898523035175891,False
long_sqqq,SQQQ,2019-12-26 13:10:00-05:00,2019-12-26 14:45:00-05:00,3,3.603429284175239,27751.342433486443,27661.162500000002,-324.95701317001624,-0.00324957013170013,score_neutral,95,-0.004552660246590068,False
long_sqqq,SQQQ,2019-12-27 09:38:00-05:00,2019-12-27 09:56:00-05:00,1,1.2192744737725678,27338.662499999995,27536.225000000002,240.8829132247018,0.007226487396741144,score_neutral,18,-0.0018714339079316522,False
long_sqqq,SQQQ,2019-12-27 11:32:00-05:00,2019-12-27 11:58:00-05:00,1,1.2176034717527788,27376.18125,27398.79375,27.533058505008825,0.0008259917551503015,score_neutral,26,-0.0009563514268449147,False
long_tqqq,TQQQ,2019-12-30 09:56:00-05:00,2019-12-30 10:42:00-05:00,2,12438.136959551892,5.359859509785335,5.358569375,-16.04687315627765,-0.00024070309734414153,score_neutral,46,-0.011168111715624485,False
long_sqqq,SQQQ,2020-01-02 09:47:00-05:00,2020-01-02 10:23:00-05:00,1,1.2299649283187968,27101.04375,27411.287500000002,381.5889317301065,0.011447667951903107,score_neutral,36,-0.002805934365535334,False
long_sqqq,SQQQ,2020-01-02 11:09:00-05:00,2020-01-02 11:32:00-05:00,1,1.2248777571998313,27213.6,27248.86875,43.19990739924511,0.001295997221977263,score_neutral,23,-0.0018777376017873326,False
long_sqqq,SQQQ,2020-01-02 12:24:00-05:00,2020-01-02 13:17:00-05:00,3,3.6881990756677965,27113.503894009216,27105.190625000003,-30.6609910755586,-0.0003066099107555953,score_neutral,53,-0.004181150676963452,False
long_sqqq,SQQQ,2020-01-02 14:34:00-05:00,2020-01-02 15:59:00-05:00,1,1.2373881149799597,26938.462499999998,26611.6875,-404.34750127257365,-0.012130425038177184,session_end,85,-0.011636243159757087,False
long_tqqq,TQQQ,2020-01-06 09:37:00-05:00,2020-01-06 09:50:00-05:00,2,12264.277652129556,5.435841274768492,5.4853809375,607.5681785320704,0.009113522677981045,score_neutral,13,-0.0038340477057766664,False
long_sqqq,SQQQ,2020-01-07 11:16:00-05:00,2020-01-07 11:34:00-05:00,1,1.2501566602564884,26663.324999999997,26736.625,91.63648319680424,0.002749094495904103,score_neutral,18,-0.0019061763677259425,False
long_sqqq,SQQQ,2020-01-08 11:58:00-05:00,2020-01-08 13:17:00-05:00,1,1.2692066665080157,26263.125,26199.393750000003,-80.88812736488528,-0.0024266438209465946,score_neutral,79,-0.006211180124223614,False
long_sqqq,SQQQ,2020-01-08 15:35:00-05:00,2020-01-08 15:46:00-05:00,1,1.2863581079473132,25912.95,26086.95,223.8263107828325,0.006714789323484904,score_neutral,11,-0.0007409422701777357,False
long_sqqq,SQQQ,2020-01-09 09:45:00-05:00,2020-01-09 11:08:00-05:00,1,1.3033418091280355,25575.28125,25562.2125,-17.03304826804012,-0.0005109914480412314,score_neutral,83,-0.003921022373898575,False
long_sqqq,SQQQ,2020-01-10 09:50:00-05:00,2020-01-10 10:50:00-05:00,3,3.937635140860617,25395.9537698924,25399.793749999997,15.120440611881698,0.0001512044061187101,score_neutral,60,-0.005254922540086415,False
long_sqqq,SQQQ,2020-01-13 11:51:00-05:00,2020-01-13 14:01:00-05:00,3,3.9801089761172914,25124.940196374424,25074.956250000003,-198.94155362659862,-0.0019894155362659705,score_neutral,130,-0.005221512781684368,False
long_sqqq,SQQQ,2020-01-13 14:42:00-05:00,2020-01-13 14:50:00-05:00,2,2.6680026700051744,24987.48124061561,24999.993750000005,33.383408446034004,0.0005007511266905684,score_neutral,8,-0.0004997501249374148,False
long_sqqq,SQQQ,2020-01-16 09:58:00-05:00,2020-01-16 10:20:00-05:00,1,1.350219857987251,24687.337499999994,24712.6375,34.160562407086296,0.001024816872212675,score_neutral,22,-0.0035377448054085825,False
