side,symbol,entry_ts,exit_ts,tranches,shares,avg_cost,exit_price,pnl,ret,reason,hold_minutes,max_adverse_pct,gap_fill
long_sqqq,SQQQ,2018-10-16 08:23:00-04:00,2018-10-16 09:51:00-04:00,2,1.9990756076283733,33348.746996997,33299.975,-97.49890953202397,-0.0014624836429804056,score_neutral,66,-0.014910470115721886,False
long_sqqq,SQQQ,2018-10-16 11:36:00-04:00,2018-10-16 13:49:00-04:00,2,2.0569123637859015,32411.03891463886,31714.85625,-1431.9867303490812,-0.021479800955236272,stop,133,-0.020009815678754372,True
long_sqqq,SQQQ,2018-10-16 15:56:00-04:00,2018-10-16 16:13:00-04:00,1,1.0663486814898462,31259.318750000002,30588.1811764375,-715.6666666666672,-0.02146999999999999,stop,17,-0.020292148881203675,False
long_tqqq,TQQQ,2018-10-18 09:55:00-04:00,2018-10-18 10:31:00-04:00,2,9017.875891809497,7.392723903776141,7.412614375,179.3698009263707,0.0026905470138955945,score_neutral,36,-0.0124278049076606,False
long_tqqq,TQQQ,2018-10-18 11:42:00-04:00,2018-10-18 12:26:00-04:00,1,4633.152353715235,7.194525625000001,7.19668875,10.022087685126355,0.00030066263055372744,score_neutral,44,-0.016787156137205383,False
long_tqqq,TQQQ,2018-10-18 13:32:00-04:00,2018-10-18 14:01:00-04:00,1,4712.694969345392,7.073093749999999,7.08935,76.6107475954235,0.0022983224278627645,score_neutral,29,-0.013515125541775697,False
long_tqqq,TQQQ,2018-10-19 12:33:00-04:00,2018-10-19 12:54:00-04:00,1,4714.3637706801455,7.070589999999999,7.103079375,153.1667324320451,0.0045950019729612546,score_neutral,21,-0.01051397408137078,False
long_tqqq,TQQQ,2018-10-19 14:18:00-04:00,2018-10-19 14:23:00-04:00,1,4746.297072513629,7.02301875,7.083109375,285.2079575230141,0.008556238725690335,score_neutral,5,-0.003277614772137727,False
long_tqqq,TQQQ,2018-10-23 04:27:00-04:00,2018-10-23 05:53:00-04:00,1,4863.329055123554,6.854015625000001,6.83722875,-81.64009693222819,-0.0024492029079667965,score_neutral,49,-0.012257868904406055,False
long_tqqq,TQQQ,2018-10-23 10:14:00-04:00,2018-10-23 10:47:00-04:00,1,5040.076959455132,6.613655625,6.6637393750000005,252.42595441811423,0.007572778632543464,score_neutral,33,-0.012837926528719179,False
long_tqqq,TQQQ,2018-10-24 05:16:00-04:00,2018-10-24 05:18:00-04:00,1,4834.1914627453625,6.895327500000001,6.895890625000001,2.7222540674552507,8.166762202366229e-05,score_neutral,2,-0.0014977533699452872,False
long_sqqq,SQQQ,2018-10-24 08:16:00-04:00,2018-10-24 08:24:00-04:00,1,0.9987519346137081,33374.9875,33275.012500000004,-99.85022466300401,-0.0029955067398901303,score_neutral,6,-0.0014977533699451762,False
long_tqqq,TQQQ,2018-10-24 11:16:00-04:00,2018-10-24 11:48:00-04:00,2,9891.065951273782,6.740089187058878,6.78730375,467.0023559112094,0.007005035338668142,score_neutral,32,-0.012995256387267284,False
long_tqqq,TQQQ,2018-10-24 13:16:00-04:00,2018-10-24 14:06:00-04:00,1,5032.456355471832,6.623670625,6.48146041668125,-715.6666666666675,-0.02146999999999999,stop,50,-0.021313050269615386,False
long_tqqq,TQQQ,2018-10-24 15:11:00-04:00,2018-10-24 15:34:00-04:00,1,5164.2216013967145,6.4546675,6.316085788775001,-715.6666666666623,-0.021469999999999878,stop,23,-0.022800167475706568,False
long_tqqq,TQQQ,2018-10-25 04:02:00-04:00,2018-10-25 04:02:00-04:00,1,5210.709701918094,6.39708125,6.37791875,-99.85022466300647,-0.0029955067398902413,score_neutral,0,-0.0014977533699450651,False
long_sqqq,SQQQ,2018-10-25 14:55:00-04:00,2018-10-25 15:32:00-04:00,1,0.9883714393764461,33725.512500000004,33724.3375,-1.1613364412702007,-3.484009323806436e-05,score_neutral,37,-0.005945424847139225,False
long_tqqq,TQQQ,2018-10-25 17:17:00-04:00,2018-10-25 17:48:00-04:00,2,10646.432483414243,6.2618784997251105,6.301783125000001,424.8418987650669,0.006372628481476017,score_neutral,24,-0.0060889874702589886,False
long_tqqq,TQQQ,2018-10-26 04:29:00-04:00,2018-10-26 05:20:00-04:00,3,16262.536997539944,6.149102075225232,6.017080853670146,-2147.0000000000077,-0.0214700000000001,stop,34,-0.024247780147603204,False
long_sqqq,SQQQ,2018-10-29 06:02:00-04:00,2018-10-29 07:55:00-04:00,1,0.9462234035821413,35227.762500000004,34822.6875,-383.29144520604,-0.011498743356181174,score_neutral,47,-0.016400771976363915,False
long_tqqq,TQQQ,2018-10-29 12:18:00-04:00,2018-10-29 12:23:00-04:00,1,5378.050207392741,6.198033125,6.06496135380625,-715.6666666666661,-0.02146999999999999,stop,5,-0.022068795413222264,False
long_tqqq,TQQQ,2018-10-29 14:41:00-04:00,2018-10-29 15:05:00-04:00,2,11223.515691320265,5.93990942768704,5.812379572274599,-1431.3333333333298,-0.02146999999999999,stop,24,-0.02039752106695314,False
long_tqqq,TQQQ,2018-10-30 09:22:00-04:00,2018-10-30 09:32:00-04:00,2,11609.647515500963,5.742350625,5.848411841043751,1231.3333333333378,0.018469999999999986,target,10,-0.008028180097414461,False
long_sqqq,SQQQ,2018-10-31 04:33:00-04:00,2018-10-31 05:25:00-04:00,1,0.9200665714167746,36229.262500000004,36120.7375,-99.8502246630068,-0.0029955067398902413,score_neutral,14,-0.007018152798445865,False
long_sqqq,SQQQ,2018-10-31 09:04:00-04:00,2018-10-31 09:45:00-04:00,1,0.9388831656135916,35503.175,34740.92183275,-715.6666666666707,-0.0214700000000001,stop,36,-0.024030949344671315,False
